,catchment3,catchment4,catchment5,catchment6,catchment_1,catchment_2
31353,[0.01145321],0,[0.00672568],[0.00678963],[0.00756825],[0.0117318]
31354,[0.01380012],0,[0.00810384],[0.00818088],[0.00911906],[0.01413575]
31355,[0.0156418],0,[0.00918529],[0.00927265],[0.01033602],[0.01602221]
31356,[0.01708534],0,[0.01003296],[0.01012842],[0.0112899],[0.01750086]
31357,[0.01822458],0,[0.01070194],[0.01080379],[0.01204269],[0.01866781]
31358,[0.01911402],0,[0.01122425],[0.01133105],[0.01263042],[0.01957889]
31359,[0.01971957],0,[0.01157986],[0.01169003],[0.01303056],[0.02019919]
31360,[0.02011424],0,[0.01181162],[0.01192398],[0.01329136],[0.02060347]
31361,[0.02034881],0,[0.01194934],[0.01206302],[0.01344638],[0.02084372]
31362,[0.02041888],0,[0.01199046],[0.01210455],[0.01349268],[0.02091547]
31363,[0.02034509],0,[0.01194713],[0.01206084],[0.01344394],[0.02083994]
31364,[0.02004895],0,[0.01177322],[0.01188528],[0.01324823],[0.02053659]
31365,[0.01958483],0,[0.01150067],[0.01161014],[0.01294153],[0.02006117]
31366,[0.01906016],0,[0.01119257],[0.01129909],[0.01259483],[0.01952375]
31367,[0.01851212],0,[0.01087075],[0.01097418],[0.01223269],[0.01896241]
31368,[0.01797071],0,[0.01055281],[0.0106532],[0.01187492],[0.01840784]
31369,[0.01738299],0,[0.01020768],[0.01030478],[0.01148656],[0.01780584]
31370,[0.01667709],0,[0.00979317],[0.00988633],[0.01102014],[0.0170828]
31371,[0.01181581],0,[0.00693799],[0.00700432],[0.00780704],[0.01210301]
31372,[0.00871129],0,[0.0051152],[0.0051639],[0.00575632],[0.00892349]
31373,[0.0061234],0,[0.00359584],[0.00362947],[0.00404653],[0.00627275]
31374,[0.00255124],0,[0.00149875],[0.001513],[0.00168682],[0.00261395]
31375,0,0,0,0,0,0
31376,0,0,0,0,0,0
31377,0,0,0,0,0,0
31378,0,0,0,0,0,0
31379,0,0,0,0,0,0
31380,0,0,0,0,0,0
31381,0,0,0,0,0,0
31382,0,0,0,0,0,0
31383,0,0,0,0,0,0
31384,0,0,0,0,0,0
31385,0,0,0,0,0,0
31386,0,0,0,0,0,0
31387,0,0,0,0,0,0
31388,0,0,0,0,0,0
31389,0,0,0,0,0,0
31390,0,0,0,0,0,0
31391,0,0,0,0,0,0
31392,0,0,0,0,0,0
31393,0,0,0,0,0,0
31394,0,0,0,0,0,0
31395,0,0,0,0,0,0
31396,0,0,0,0,0,0
31397,[0.00499093],0,[0.00293081],[0.0029587],[0.00329793],[0.00511225]
31398,[0.01426032],0,[0.0083741],[0.00845376],[0.00942305],[0.01460703]
31399,[0.0221535],0,[0.01300926],[0.01313299],[0.01463881],[0.02269218]
31400,[0.02871454],0,[0.01686214],[0.01702248],[0.01897428],[0.02941276]
31401,[0.0341251],0,[0.02003941],[0.02022996],[0.02254953],[0.03495488]
31402,[0.03853685],0,[0.02263015],[0.02284535],[0.02546478],[0.03947392]
31403,[0.0419305],0,[0.02462303],[0.02485721],[0.02770728],[0.04295008]
31404,[0.04439464],0,[0.02607004],[0.02631798],[0.02933554],[0.0454741]
31405,[0.04622251],0,[0.02714342],[0.02740158],[0.03054335],[0.04734641]
31406,[0.04756388],0,[0.0279311],[0.02819677],[0.03142971],[0.04872041]
31407,[0.04827036],0,[0.02834596],[0.02861558],[0.03189655],[0.04944406]
31408,[0.0484246],0,[0.02843652],[0.02870702],[0.03199846],[0.04960205]
31409,[0.04820615],0,[0.02830822],[0.02857751],[0.0318541],[0.04937827]
31410,[0.04767861],0,[0.02799842],[0.02826477],[0.03150549],[0.04883788]
31411,[0.04638263],0,[0.02723739],[0.02749649],[0.03064915],[0.0475104]
31412,[0.04438662],0,[0.02606526],[0.02631324],[0.02933023],[0.04546587]
31413,[0.04229625],0,[0.0248377],[0.02507404],[0.02794893],[0.04332468]
31414,[0.03946604],0,[0.02317641],[0.02339627],[0.02607895],[0.0404264]
31415,[0.03593262],0,[0.02110106],[0.02130235],[0.0237439],[0.03680705]
31416,[0.03159952],0,[0.01855665],[0.0187327],[0.02088117],[0.03236789]
31417,[0.02594148],0,[0.01523387],[0.01537922],[0.01714228],[0.02657288]
31418,[0.02293855],0,[0.01346972],[0.01359854],[0.01515719],[0.02349626]
31419,[0.0191667],0,[0.01125464],[0.01136186],[0.01266483],[0.0196325]
31420,[0.01692287],0,[0.00993712],[0.01003223],[0.01118245],[0.01733336]
31421,[0.01395303],0,[0.00819351],[0.00827123],[0.00921989],[0.01429246]
31422,[0.01187637],0,[0.00697345],[0.0070397],[0.00784742],[0.01216429]
31423,[0.01003496],0,[0.00589273],[0.00594893],[0.00663034],[0.01027816]
31424,[0.00787874],0,[0.00462596],[0.00467009],[0.00520623],[0.00807018]
31425,[0.00528277],0,[0.00310158],[0.00313171],[0.00349025],[0.00540988]
31426,[0.00358823],0,[0.00210747],[0.00212683],[0.0023714],[0.0036753]
31427,[0.00167264],0,[0.00098111],[0.00099107],[0.00110464],[0.00171238]
31428,0,0,0,0,0,0
31429,0,0,0,0,0,0
31430,0,0,0,0,0,0
31431,0,0,0,0,0,0
31432,0,0,0,0,0,0
31433,0,0,0,0,0,0
31434,0,0,0,0,0,0
31435,0,0,0,0,0,0
31436,0,0,0,0,0,0
31437,0,0,0,0,0,0
31438,0,0,0,0,0,0
31439,0,0,0,0,0,0
31440,0,0,0,0,0,0
31441,0,0,0,0,0,0
31442,0,0,0,0,0,0
31443,0,0,0,0,0,0
31444,0,0,0,0,0,0
31445,[0.0004952],0,[0.0002908],[0.00029358],[0.00032725],[0.00050725]
31446,[0.00141457],0,[0.00083067],[0.00083861],[0.00093479],[0.00144898]
31447,[0.00220658],0,[0.00129577],[0.00130812],[0.00145814],[0.00226022]
31448,[0.00288033],0,[0.0016914],[0.00170751],[0.00190334],[0.0029503]
31449,[0.00343999],0,[0.00202006],[0.0020393],[0.00227318],[0.00352357]
31450,[0.00390333],0,[0.00229216],[0.00231401],[0.00257938],[0.0039982]
31451,[0.0042779],0,[0.00251212],[0.00253609],[0.00282691],[0.00438189]
31452,[0.00457057],0,[0.00268397],[0.00270961],[0.0030203],[0.00468168]
31453,[0.00544766],0,[0.00319901],[0.00322958],[0.00359986],[0.00558007]
31454,[0.00920504],0,[0.00540546],[0.00545703],[0.00608268],[0.00942882]
31455,[0.01468268],0,[0.00862212],[0.00870429],[0.00970226],[0.0150397]
31456,[0.01899007],0,[0.01115158],[0.0112578],[0.01254858],[0.01945188]
31457,[0.02211541],0,[0.0129869],[0.01311057],[0.01461381],[0.02265324]
31458,[0.0242607],0,[0.01424668],[0.01438234],[0.0160314],[0.02485068]
31459,[0.03214976],0,[0.01887938],[0.0190591],[0.02124438],[0.03293155]
31460,[0.04445814],0,[0.02610726],[0.02635571],[0.0293776],[0.0455392]
31461,[0.0539018],0,[0.03165288],[0.03195406],[0.03561784],[0.05521247]
31462,[0.06084384],0,[0.03572946],[0.03606941],[0.04020504],[0.06232328]
31463,[0.06540189],0,[0.03840612],[0.03877152],[0.04321695],[0.0669922]
31464,[0.0679349],0,[0.0398936],[0.04027317],[0.04489075],[0.06958685]
31465,[0.06870623],0,[0.04034654],[0.04073044],[0.04540044],[0.07037696]
31466,[0.068209],0,[0.04005455],[0.04043567],[0.04507187],[0.06986764]
31467,[0.0668077],0,[0.03923167],[0.03960498],[0.04414593],[0.0684323]
31468,[0.06480587],0,[0.03805615],[0.03841828],[0.04282316],[0.06638182]
31469,[0.06219106],0,[0.03652065],[0.03686817],[0.04109532],[0.06370342]
31470,[0.05509832],0,[0.0323556],[0.03266347],[0.03640896],[0.0564385]
31471,[0.03901158],0,[0.0229094],[0.0231269],[0.0257787],[0.03996043]
31472,[0.02455979],0,[0.01442241],[0.01455912],[0.01622919],[0.02515708]
31473,[0.02049796],0,[0.01203671],[0.01215142],[0.01354507],[0.02099632]
31474,[0.01690038],0,[0.00992361],[0.01001826],[0.01116701],[0.01730979]
31475,[0.0126091],0,[0.00740398],[0.00747453],[0.00833165],[0.01291549]
31476,[0.00863179],0,[0.00506846],[0.00511695],[0.00570377],[0.00884199]
31477,[0.0028796],0,[0.00169058],[0.00170716],[0.00190241],[0.00294872]
31478,0,0,0,0,0,0
31479,0,0,0,0,0,0
31480,0,0,0,0,0,0
31481,[0.00280462],0,[0.00164698],[0.00166267],[0.00185328],[0.00287286]
31482,[0.00771393],0,[0.00452989],[0.00457305],[0.00509732],[0.0079016]
31483,[0.01136855],0,[0.00667601],[0.00673963],[0.00751227],[0.01164513]
31484,[0.01404456],0,[0.00824746],[0.00832605],[0.00928058],[0.01438626]
31485,[0.01597507],0,[0.00938113],[0.00947051],[0.01055626],[0.01636377]
31486,[0.02067759],0,[0.01214261],[0.01225825],[0.01366364],[0.02118065]
31487,[0.03206394],0,[0.01882904],[0.01900829],[0.02118759],[0.03284386]
31488,[0.04525666],0,[0.02657623],[0.0268292],[0.02990518],[0.04635737]
31489,[0.06641155],0,[0.03899908],[0.0393702],[0.0438841],[0.06802669]
31490,[0.11527878],0,[0.06769559],[0.06833957],[0.07617505],[0.11808228]
31491,[0.16886593],0,[0.09916378],[0.100107],[0.11158487],[0.17297254]
31492,[0.23794663],0,[0.13973032],[0.1410593],[0.15723266],[0.24373312]
31493,[0.31920931],0,[0.18745054],[0.18923329],[0.21093015],[0.32697188]
31494,[0.41185512],0,[0.24185529],[0.24415536],[0.27214946],[0.42187053]
31495,[0.50941524],0,[0.29914588],[0.30199074],[0.3366161],[0.52180301]
31496,[0.56574856],0,[0.33222672],[0.33538615],[0.37384053],[0.57950616]
31497,[0.62584662],0,[0.36751836],[0.37101338],[0.41355268],[0.64106565]
31498,[0.68714638],0,[0.40351569],[0.40735301],[0.45405893],[0.70385606]
31499,[0.77306633],0,[0.45397082],[0.4582879],[0.5108339],[0.79186533]
31500,[0.87071339],0,[0.51131251],[0.51617484],[0.57535803],[0.89188692]
31501,[1.03947363],0,[0.61041428],[0.61621894],[0.68687298],[1.06475101]
31502,[1.25742296],0,[0.73840155],[0.74542322],[0.83089154],[1.2880003]
31503,[1.34525387],0,[0.78997885],[0.79749094],[0.88892923],[1.37796701]
31504,[1.33736334],0,[0.78534528],[0.7928133],[0.88371525],[1.36988461]
31505,[1.29689653],0,[0.7615818],[0.76882387],[0.85697524],[1.32843379]
31506,[1.01819849],0,[0.59792141],[0.60360769],[0.67281513],[1.04295949]
31507,[0.7382796],0,[0.43354292],[0.43766612],[0.48784732],[0.75623344]
31508,[0.40170372],0,[0.23589431],[0.23813835],[0.2654421],[0.41147311]
31509,[0.17055016],0,[0.10015307],[0.10110554],[0.11269804],[0.17469749]
31510,[0.04027648],0,[0.02365177],[0.0238768],[0.02661394],[0.04125625]
31511,0,0,0,0,0,0
31512,0,0,0,0,0,0
31513,0,0,0,0,0,0
31514,0,0,0,0,0,0
31515,0,0,0,0,0,0
31516,0,0,0,0,0,0
31517,[0.00438151],0,[0.00257296],[0.00259744],[0.00289524],[0.00448805]
31518,[0.01088038],0,[0.0063893],[0.00645008],[0.00718962],[0.01114496]
31519,[0.02882466],0,[0.01692678],[0.01708777],[0.01904702],[0.0295256]
31520,[0.05604629],0,[0.03291223],[0.03322524],[0.03703479],[0.0574092]
31521,[0.07441326],0,[0.04369792],[0.04411351],[0.0491715],[0.07622282]
31522,[0.08415905],0,[0.04942098],[0.04989099],[0.05561143],[0.08620561]
31523,[0.0878092],0,[0.05156447],[0.05205485],[0.0580234],[0.08994453]
31524,[0.08752271],0,[0.05139623],[0.05188501],[0.0578341],[0.08965109]
31525,[0.04448888],0,[0.02612513],[0.02637375],[0.0293979],[0.04557097]
31526,0,0,0,0,0,0
31527,0,0,0,0,0,0
31528,0,0,0,0,0,0
31529,[0.01473172],0,[0.00865096],[0.00873325],[0.00973456],[0.01508997]
31530,[0.0397193],0,[0.02332452],[0.02354636],[0.02624611],[0.04068522]
31531,[0.05560609],0,[0.03265377],[0.03296433],[0.03674393],[0.05695833]
31532,[0.12481961],0,[0.07329829],[0.07399535],[0.08247947],[0.12785492]
31533,[0.22952546],0,[0.13478513],[0.13606688],[0.15166799],[0.23510693]
31534,0,0,0,0,0,0
31535,[0.00200594],0,[0.00117795],[0.00118915],[0.00132552],[0.00205474]
31536,[0.00430629],0,[0.00252879],[0.00255286],[0.00284559],[0.00441109]
31537,0,0,0,0,0,0
31538,[0.00180442],0,[0.00105961],[0.00106968],[0.00119233],[0.00184831]
31539,[0.00381873],0,[0.00224248],[0.00226378],[0.00252335],[0.00391161]
31540,0,0,0,0,0,0
31541,0,0,0,0,0,0
31542,0,0,0,0,0,0
31543,[0.00436744],0,[0.00256471],[0.00258912],[0.00288596],[0.00447363]
31544,[0.01108181],0,[0.0065076],[0.00656952],[0.00732272],[0.01135123]
31545,[0.01465911],0,[0.0086083],[0.00869021],[0.00968655],[0.01501549]
31546,[0.01636882],0,[0.00961231],[0.00970378],[0.01081634],[0.01676677]
31547,[0.0073629],0,[0.00432324],[0.00436501],[0.00486582],[0.00754227]
31548,0,0,0,0,0,0
31549,0,0,0,0,0,0
31550,0,0,0,0,0,0
31551,0,0,0,0,0,0
31552,0,0,0,0,0,0
31553,0,0,0,0,0,0
31554,0,0,0,0,0,0
31555,0,0,0,0,0,0
31556,0,0,0,0,0,0
31557,0,0,0,0,0,0
31558,0,0,0,0,0,0
31559,0,0,0,0,0,0
31560,0,0,0,0,0,0
31561,0,0,0,0,0,0
31562,[0.0022387],0,[0.00131463],[0.00132714],[0.0014793],[0.00229314]
31563,[0.00627236],0,[0.00368332],[0.00371836],[0.00414469],[0.00642489]
31564,[0.00941839],0,[0.00553078],[0.00558338],[0.00622354],[0.00964741]
31565,[0.01353762],0,[0.0079497],[0.00802533],[0.00894546],[0.01386678]
31566,[0.01839985],0,[0.01080496],[0.01090778],[0.01215836],[0.01884723]
31567,[0.02207164],0,[0.01296118],[0.01308452],[0.01458466],[0.02260831]
31568,[0.0248318],0,[0.01458206],[0.01472079],[0.01640857],[0.02543558]
31569,[0.02672677],0,[0.01569484],[0.01584416],[0.01766075],[0.0273766]
31570,[0.02781904],0,[0.01633626],[0.01649168],[0.0183825],[0.02849539]
31571,[0.02818988],0,[0.01655404],[0.01671153],[0.01862754],[0.02887522]
31572,[0.02791379],0,[0.01639192],[0.01654784],[0.01844509],[0.02859239]
31573,[0.02722696],0,[0.01598856],[0.01614064],[0.0179912],[0.02788883]
31574,[0.02630644],0,[0.01544797],[0.01559494],[0.01738289],[0.02694592]
31575,[0.02517846],0,[0.01478556],[0.01492625],[0.01663752],[0.0257905]
31576,[0.01831957],0,[0.01075741],[0.01086029],[0.0121051],[0.01876444]
31577,[0.0122043],0,[0.00716669],[0.00723493],[0.00806454],[0.01250057]
31578,[0.00796334],0,[0.00467708],[0.00472085],[0.00526215],[0.00815803]
31579,[0.00550297],0,[0.00323101],[0.00326164],[0.00363604],[0.0056357]
31580,[0.00386651],0,[0.00227002],[0.00229154],[0.00255456],[0.00395974]
31581,[0.00200607],0,[0.00117765],[0.00118883],[0.00132497],[0.00205337]
31582,[0.00017211],0,[0.00010031],[0.00010166],[0.00011306],[0.00017492]
31583,0,0,0,0,0,0
31584,0,0,0,0,0,0
31585,0,0,0,0,0,0
31586,0,0,0,0,0,0
31587,0,0,0,0,0,0
31588,0,0,0,0,0,0
31589,0,0,0,0,0,0
31590,[0.00208469],0,[0.0012242],[0.00123584],[0.00137756],[0.0021354]
31591,[0.00577255],0,[0.00338984],[0.00342208],[0.00381449],[0.00591296]
31592,[0.00850895],0,[0.00499675],[0.00504427],[0.0056227],[0.00871592]
31593,[0.01078785],0,[0.00633499],[0.00639525],[0.0071286],[0.01105024]
31594,[0.0127836],0,[0.00750697],[0.00757839],[0.0084474],[0.01309455]
31595,[0.01422066],0,[0.00835087],[0.00843032],[0.00939702],[0.01456659]
31596,[0.0151716],0,[0.00890928],[0.00899404],[0.01002538],[0.01554068]
31597,[0.01565775],0,[0.00919476],[0.00928224],[0.01034665],[0.01603869]
31598,[0.01571328],0,[0.00922738],[0.00931518],[0.01038338],[0.0160956]
31599,[0.01545871],0,[0.00907792],[0.0091643],[0.01021521],[0.01583489]
31600,[0.01501276],0,[0.00881604],[0.00889996],[0.00992055],[0.01537811]
31601,[0.01446116],0,[0.00849212],[0.00857297],[0.00955604],[0.01481309]
31602,[0.01383585],0,[0.00812493],[0.00820228],[0.00914285],[0.01417258]
31603,[0.01213041],0,[0.00712393],[0.00719226],[0.0080166],[0.01242585]
31604,[0.00932269],0,[0.00547465],[0.00552693],[0.00616094],[0.00955029]
31605,[0.01141407],0,[0.00670277],[0.00676671],[0.00754286],[0.01169245]
31606,[0.01544078],0,[0.00906741],[0.00915382],[0.01020363],[0.01581702]
31607,[0.01836286],0,[0.01078336],[0.01088609],[0.01213448],[0.01881011]
31608,[0.02031447],0,[0.01192942],[0.01204305],[0.01342406],[0.02080912]
31609,[0.02140163],0,[0.01256787],[0.01268755],[0.01414245],[0.02192269]
31610,[0.0218454],0,[0.01282847],[0.01295061],[0.01443567],[0.02237721]
31611,[0.02181223],0,[0.01280898],[0.01293094],[0.01441372],[0.02234317]
31612,[0.02144585],0,[0.01259384],[0.01271375],[0.01417162],[0.02196784]
31613,[0.02073468],0,[0.01217623],[0.01229216],[0.01370169],[0.02123934]
31614,[0.01819057],0,[0.01068159],[0.01078402],[0.01202054],[0.0186328]
31615,[0.01054689],0,[0.00619329],[0.00625269],[0.00696912],[0.01080274]
31616,[0.00688498],0,[0.00404382],[0.00408256],[0.00455088],[0.0070539]
31617,[0.00515077],0,[0.0030245],[0.00305288],[0.00340344],[0.00527503]
31618,[0.00291527],0,[0.00171245],[0.00172846],[0.00192671],[0.00298614]
31619,[0.00061128],0,[0.00035901],[0.00036243],[0.00040419],[0.00062638]
31620,0,0,0,0,0,0
31621,0,0,0,0,0,0
31622,0,0,0,0,0,0
31623,[0.00207999],0,[0.00122146],[0.00123308],[0.00137446],[0.0021306]
31624,[0.00578955],0,[0.00339984],[0.00343221],[0.00382573],[0.00593039]
31625,[0.00861804],0,[0.00506081],[0.00510899],[0.00569476],[0.00882765]
31626,[0.01071161],0,[0.00629021],[0.0063501],[0.00707815],[0.01097212]
31627,[0.01226222],0,[0.00720079],[0.00726935],[0.00810279],[0.01256048]
31628,[0.01339544],0,[0.00786629],[0.00794118],[0.00885163],[0.01372129]
31629,[0.01412752],0,[0.0082962],[0.00837517],[0.0093354],[0.01447118]
31630,[0.01450993],0,[0.00852074],[0.00860187],[0.00958811],[0.01486289]
31631,[0.01467549],0,[0.00861794],[0.0087],[0.00969749],[0.01503247]
31632,[0.01462585],0,[0.00858875],[0.00867054],[0.00966467],[0.01498159]
31633,[0.01436433],0,[0.00843518],[0.00851553],[0.00949187],[0.01471372]
31634,[0.01392982],0,[0.00818002],[0.00825797],[0.00920475],[0.01426866]
31635,[0.01263889],0,[0.00742159],[0.00749221],[0.00835135],[0.01294569]
31636,[0.00862134],0,[0.00506244],[0.00511185],[0.00569721],[0.00883108]
31637,[0.00617947],0,[0.00362828],[0.00366257],[0.00408305],[0.00632986]
31638,[0.0047838],0,[0.00280917],[0.00283585],[0.00316117],[0.00490056]
31639,[0.00300133],0,[0.00176229],[0.00177921],[0.00198296],[0.00307434]
31640,[0.00108391],0,[0.00063633],[0.00064315],[0.00071625],[0.00110947]
31641,0,0,0,0,0,0
31642,0,0,0,0,0,0
31643,0,0,0,0,0,0
31644,0,0,0,0,0,0
31645,0,0,0,0,0,0
31646,0,0,0,0,0,0
31647,0,0,0,0,0,0
31648,0,0,0,0,0,0
31649,0,0,0,0,0,0
31650,0,0,0,0,0,0
31651,0,0,0,0,0,0
31652,0,0,0,0,0,0
31653,0,0,0,0,0,0
31654,0,0,0,0,0,0
31655,0,0,0,0,0,0
31656,0,0,0,0,0,0
31657,0,0,0,0,0,0
31658,0,0,0,0,0,0
31659,[0.00261473],0,[0.00153546],[0.00155008],[0.0017278],[0.00267833]
31660,[0.00735591],0,[0.00431966],[0.00436078],[0.00486077],[0.00753483]
31661,[0.01117822],0,[0.00656425],[0.00662674],[0.00738654],[0.0114501]
31662,[0.01409885],0,[0.00827932],[0.00835814],[0.00931648],[0.01444173]
31663,[0.01625117],0,[0.00954323],[0.00963404],[0.01073873],[0.01664638]
31664,[0.01782136],0,[0.01046529],[0.01056485],[0.0117763],[0.01825474]
31665,[0.0189357],0,[0.01111965],[0.01122543],[0.01251265],[0.01939618]
31666,[0.01964146],0,[0.01153407],[0.01164379],[0.01297902],[0.02011909]
31667,[0.01997526],0,[0.01173007],[0.01184166],[0.01319959],[0.02046098]
31668,[0.02007568],0,[0.01178905],[0.01190119],[0.01326595],[0.02056385]
31669,[0.01994562],0,[0.01171265],[0.01182408],[0.01318001],[0.02043061]
31670,[0.01957915],0,[0.01149746],[0.01160684],[0.01293785],[0.02005523]
31671,[0.01903619],0,[0.01117862],[0.01128499],[0.01257907],[0.01949907]
31672,[0.01832312],0,[0.01075988],[0.0108623],[0.01210788],[0.01876867]
31673,[0.01547004],0,[0.00908405],[0.00917119],[0.01022237],[0.01584616]
31674,[0.01288959],0,[0.00756927],[0.0076411],[0.00851757],[0.0132031]
31675,[0.01112472],0,[0.00653289],[0.00659439],[0.00735123],[0.0113956]
31676,[0.00935122],0,[0.00549105],[0.00554442],[0.00618002],[0.00957907]
31677,[0.00673722],0,[0.00395542],[0.00399349],[0.00445157],[0.00690061]
31678,[0.00528755],0,[0.00310479],[0.00313421],[0.00349442],[0.00541665]
31679,[0.00259874],0,[0.0015259],[0.00154121],[0.00171745],[0.00266242]
31680,[0.00150763],0,[0.00088519],[0.00089385],[0.00099641],[0.00154454]
31681,[0.00012568],0,[7.35087439e-05],[7.49875738e-05],[8.31307489e-05],[0.00012789]
31682,0,0,0,0,0,0
31683,0,0,0,0,0,0
31684,[0.00154389],0,[0.00090663],[0.00091529],[0.00102021],[0.00158146]
31685,[0.00433154],0,[0.00254365],[0.00256793],[0.0028623],[0.00443694]
31686,[0.00661021],0,[0.00388176],[0.00391882],[0.00436806],[0.00677106]
31687,[0.00850214],0,[0.00499277],[0.00504045],[0.00561827],[0.00870907]
31688,[0.0100349],0,[0.00589288],[0.00594914],[0.00663113],[0.01027916]
31689,[0.01121869],0,[0.00658804],[0.00665093],[0.00741338],[0.01149175]
31690,[0.012069],0,[0.00708736],[0.00715504],[0.00797525],[0.01236275]
31691,[0.01261984],0,[0.00741084],[0.00748163],[0.00833923],[0.01292701]
31692,[0.01295363],0,[0.00760687],[0.00767952],[0.0085598],[0.01326893]
31693,[0.01310582],0,[0.00769623],[0.00776974],[0.00866036],[0.01342481]
31694,[0.01307426],0,[0.00767768],[0.00775103],[0.0086395],[0.01339246]
31695,[0.01289713],0,[0.00757365],[0.00764603],[0.00852243],[0.01321098]
31696,[0.01262707],0,[0.00741505],[0.00748593],[0.00834396],[0.01293433]
31697,[0.01229524],0,[0.00722016],[0.00728921],[0.00812469],[0.0125944]
31698,[0.0118913],0,[0.00698294],[0.00704978],[0.00785778],[0.01218063]
31699,[0.01139843],0,[0.00669353],[0.00675762],[0.00753211],[0.01167579]
31700,[0.00971335],0,[0.00570321],[0.00575908],[0.00641844],[0.00994966]
31701,[0.00805254],0,[0.00472812],[0.00477362],[0.00532082],[0.00824839]
31702,[0.00612432],0,[0.00359625],[0.00363104],[0.00404643],[0.00627332]
31703,[0.00431274],0,[0.00253276],[0.00255655],[0.00285008],[0.00441722]
31704,[0.00321511],0,[0.00188804],[0.00190643],[0.00212463],[0.0032933]
31705,[0.00252533],0,[0.0014828],[0.00149774],[0.0016688],[0.00258613]
31706,[0.00177231],0,[0.00104053],[0.00105051],[0.0011709],[0.00181576]
31707,0,0,0,0,0,0
31708,0,0,0,0,0,0
31709,0,0,0,0,0,0
31710,0,0,0,0,0,0
31711,0,0,0,0,0,0
31712,0,0,0,0,0,0
31713,0,0,0,0,0,0
31714,0,0,0,0,0,0
31715,[0.00061438],0,[0.00036078],[0.00036421],[0.00040597],[0.00062931]
31716,[0.00175669],0,[0.00103158],[0.00104139],[0.00116079],[0.0017994]
31717,[0.0026713],0,[0.00156865],[0.00158355],[0.00176515],[0.00273624]
31718,[0.00338375],0,[0.00198699],[0.00200587],[0.00223591],[0.00346597]
31719,[0.0039902],0,[0.00234311],[0.00236538],[0.00263664],[0.00408714]
31720,[0.00450606],0,[0.00264603],[0.0026712],[0.00297752],[0.00461554]
31721,[0.00491656],0,[0.00288707],[0.00291456],[0.00324877],[0.00503601]
31722,[0.00520954],0,[0.0030591],[0.00308821],[0.00344234],[0.00533609]
31723,[0.00539535],0,[0.00316823],[0.00319836],[0.00356513],[0.0055264]
31724,[0.00549098],0,[0.00322441],[0.00325509],[0.00362835],[0.00562437]
31725,[0.00552052],0,[0.00324176],[0.00327261],[0.00364788],[0.00565465]
31726,[0.00548492],0,[0.00322084],[0.00325149],[0.00362436],[0.00561818]
31727,[0.00539584],0,[0.00316851],[0.00319866],[0.00356549],[0.00552693]
31728,[0.00526807],0,[0.00309348],[0.00312293],[0.00348106],[0.00539605]
31729,[0.00510419],0,[0.00299725],[0.00302577],[0.00337276],[0.00522816]
31730,[0.00490065],0,[0.00287772],[0.00290508],[0.00323826],[0.00501965]
31731,[0.00466508],0,[0.00273939],[0.00276541],[0.00308261],[0.00477839]
31732,[0.0038898],0,[0.00228398],[0.00230619],[0.00257097],[0.00398491]
31733,[0.00332634],0,[0.00195328],[0.00197186],[0.00219812],[0.00340658]
31734,[0.00240692],0,[0.00141336],[0.00142764],[0.0015912],[0.0024663]
31735,[0.00165056],0,[0.0009695],[0.00097802],[0.00109044],[0.00169012]
31736,[0.00057652],0,[0.00033809],[0.00034112],[0.00038053],[0.00059052]
31737,[0.00039607],0,[0.00023189],[0.00023393],[0.00026126],[0.00040431]
31738,0,0,0,0,0,0
31739,0,0,0,0,0,0
31740,0,0,0,0,0,0
31741,0,0,0,0,0,0
31742,0,0,0,0,0,0
31743,0,0,0,0,0,0
31744,0,0,0,0,0,0
31745,0,0,0,0,0,0
31746,0,0,0,0,0,0
31747,0,0,0,0,0,0
31748,0,0,0,0,0,0
31749,0,0,0,0,0,0
31750,0,0,0,0,0,0
31751,0,0,0,0,0,0
31752,0,0,0,0,0,0
31753,0,0,0,0,0,0
31754,0,0,0,0,0,0
31755,0,0,0,0,0,0
31756,0,0,0,0,0,0
31757,0,0,0,0,0,0
31758,0,0,0,0,0,0
31759,0,0,0,0,0,0
31760,0,0,0,0,0,0
31761,0,0,0,0,0,0
31762,0,0,0,0,0,0
31763,0,0,0,0,0,0
31764,0,0,0,0,0,0
31765,0,0,0,0,0,0
31766,0,0,0,0,0,0
31767,0,0,0,0,0,0
31768,[0.],0,0,[0.],0,0
31769,0,0,0,0,0,0
31770,0,0,0,0,0,0
31771,0,0,0,0,0,0
31772,[0.00467018],0,[0.0027425],[0.00276855],[0.00308601],[0.00478374]
31773,[0.01322487],0,[0.00776612],[0.00783988],[0.00873886],[0.01354643]
31774,[0.020325],0,[0.01193559],[0.01204893],[0.01343058],[0.02081921]
31775,[0.02599513],0,[0.01526528],[0.01541026],[0.01717735],[0.02662721]
31776,[0.01431622],0,[0.00840697],[0.00848594],[0.00945968],[0.01466356]
31777,[0.01258363],0,[0.0073902],[0.00745933],[0.0083153],[0.01289002]
31778,[0.01134118],0,[0.00666014],[0.00672244],[0.00749434],[0.01161708]
31779,[0.01011452],0,[0.00594048],[0.00599629],[0.0066841],[0.01036063]
31780,[0.01203948],0,[0.00707083],[0.0071374],[0.00795606],[0.01233239]
31781,[0.03944078],0,[0.02316174],[0.02338133],[0.02606249],[0.04039999]
31782,[0.08497556],0,[0.04990125],[0.05037514],[0.05615135],[0.08704204]
