Date,WRYM,Pywr
1930-07-18,336.80099,
1930-07-19,336.80099,
1930-07-20,336.80099,
1930-07-21,336.80099,
1930-07-22,336.80099,
1930-07-23,336.80099,
1930-07-24,336.80099,
1930-07-25,336.80099,
1930-07-26,336.80099,
1930-07-27,336.80099,
1930-07-28,336.80099,
1930-07-29,336.80099,
1930-07-30,336.80099,
1930-07-31,336.80099,
1930-08-01,324.241,
1930-08-02,324.241,
1930-08-03,324.241,
1930-08-04,324.241,
1930-08-05,324.241,
1930-08-06,324.241,
1930-08-07,324.241,
1930-08-08,324.241,
1930-08-09,324.241,
1930-08-10,324.241,
1930-08-11,324.241,
1930-08-12,324.241,
1930-08-13,324.241,
1930-08-14,324.241,
1930-08-15,324.241,
1930-08-16,324.241,
1930-08-17,324.241,
1930-08-18,324.241,
1930-08-19,324.241,
1930-08-20,324.241,
1930-08-21,324.241,
1930-08-22,324.241,
1930-08-23,324.241,
1930-08-24,324.241,
1930-08-25,324.241,
1930-08-26,324.241,
1930-08-27,324.241,
1930-08-28,324.241,
1930-08-29,324.241,
1930-08-30,324.241,
1930-08-31,324.241,
1930-09-01,309.69901,
1930-09-02,309.69901,
1930-09-03,309.69901,
1930-09-04,309.69901,
1930-09-05,309.69901,
1930-09-06,309.69901,
1930-09-07,309.69901,
1930-09-08,309.69901,
1930-09-09,309.69901,
1930-09-10,309.69901,
1930-09-11,309.69901,
1930-09-12,309.69901,
1930-09-13,309.69901,
1930-09-14,309.69901,
1930-09-15,309.69901,
1930-09-16,309.69901,
1930-09-17,309.69901,
1930-09-18,309.69901,
1930-09-19,309.69901,
1930-09-20,309.69901,
1930-09-21,309.69901,
1930-09-22,309.69901,
1930-09-23,309.69901,
1930-09-24,309.69901,
1930-09-25,309.69901,
1930-09-26,309.69901,
1930-09-27,309.69901,
1930-09-28,309.69901,
1930-09-29,309.69901,
1930-09-30,309.69901,
1930-10-01,294.556,
1930-10-02,294.556,
1930-10-03,294.556,
1930-10-04,294.556,
1930-10-05,294.556,
1930-10-06,294.556,
1930-10-07,294.556,
1930-10-08,294.556,
1930-10-09,294.556,
1930-10-10,294.556,
1930-10-11,294.556,
1930-10-12,294.556,
1930-10-13,294.556,
1930-10-14,294.556,
1930-10-15,294.556,
1930-10-16,294.556,
1930-10-17,294.556,
1930-10-18,294.556,
1930-10-19,294.556,
1930-10-20,294.556,
1930-10-21,294.556,
1930-10-22,294.556,
1930-10-23,294.556,
1930-10-24,294.556,
1930-10-25,294.556,
1930-10-26,294.556,
1930-10-27,294.556,
1930-10-28,294.556,
1930-10-29,294.556,
1930-10-30,294.556,
1930-10-31,294.556,
1930-11-01,283.45099,
1930-11-02,283.45099,
1930-11-03,283.45099,
1930-11-04,283.45099,
1930-11-05,283.45099,
1930-11-06,283.45099,
1930-11-07,283.45099,
1930-11-08,283.45099,
1930-11-09,283.45099,
1930-11-10,283.45099,
1930-11-11,283.45099,
1930-11-12,283.45099,
1930-11-13,283.45099,
1930-11-14,283.45099,
1930-11-15,283.45099,
1930-11-16,283.45099,
1930-11-17,283.45099,
1930-11-18,283.45099,
1930-11-19,283.45099,
1930-11-20,283.45099,
1930-11-21,283.45099,
1930-11-22,283.45099,
1930-11-23,283.45099,
1930-11-24,283.45099,
1930-11-25,283.45099,
1930-11-26,283.45099,
1930-11-27,283.45099,
1930-11-28,283.45099,
1930-11-29,283.45099,
1930-11-30,283.45099,
1930-12-01,271.668,
1930-12-02,271.668,
1930-12-03,271.668,
1930-12-04,271.668,
1930-12-05,271.668,
1930-12-06,271.668,
1930-12-07,271.668,
1930-12-08,271.668,
1930-12-09,271.668,
1930-12-10,271.668,
1930-12-11,271.668,
1930-12-12,271.668,
1930-12-13,271.668,
1930-12-14,271.668,
1930-12-15,271.668,
1930-12-16,271.668,
1930-12-17,271.668,
1930-12-18,271.668,
1930-12-19,271.668,
1930-12-20,271.668,
1930-12-21,271.668,
1930-12-22,271.668,
1930-12-23,271.668,
1930-12-24,271.668,
1930-12-25,271.668,
1930-12-26,271.668,
1930-12-27,271.668,
1930-12-28,271.668,
1930-12-29,271.668,
1930-12-30,271.668,
1930-12-31,271.668,
1931-01-01,277.84299,
1931-01-02,277.84299,
1931-01-03,277.84299,
1931-01-04,277.84299,
1931-01-05,277.84299,
1931-01-06,277.84299,
1931-01-07,277.84299,
1931-01-08,277.84299,
1931-01-09,277.84299,
1931-01-10,277.84299,
1931-01-11,277.84299,
1931-01-12,277.84299,
1931-01-13,277.84299,
1931-01-14,277.84299,
1931-01-15,277.84299,
1931-01-16,277.84299,
1931-01-17,277.84299,
1931-01-18,277.84299,
1931-01-19,277.84299,
1931-01-20,277.84299,
1931-01-21,277.84299,
1931-01-22,277.84299,
1931-01-23,277.84299,
1931-01-24,277.84299,
1931-01-25,277.84299,
1931-01-26,277.84299,
1931-01-27,277.84299,
1931-01-28,277.84299,
1931-01-29,277.84299,
1931-01-30,277.84299,
1931-01-31,277.84299,
1931-02-01,311.59601,
1931-02-02,311.59601,
1931-02-03,311.59601,
1931-02-04,311.59601,
1931-02-05,311.59601,
1931-02-06,311.59601,
1931-02-07,311.59601,
1931-02-08,311.59601,
1931-02-09,311.59601,
1931-02-10,311.59601,
1931-02-11,311.59601,
1931-02-12,311.59601,
1931-02-13,311.59601,
1931-02-14,311.59601,
1931-02-15,311.59601,
1931-02-16,311.59601,
1931-02-17,311.59601,
1931-02-18,311.59601,
1931-02-19,311.59601,
1931-02-20,311.59601,
1931-02-21,311.59601,
1931-02-22,311.59601,
1931-02-23,311.59601,
1931-02-24,311.59601,
1931-02-25,311.59601,
1931-02-26,311.59601,
1931-02-27,311.59601,
1931-02-28,311.59601,
1931-03-01,307.82599,
1931-03-02,307.82599,
1931-03-03,307.82599,
1931-03-04,307.82599,
1931-03-05,307.82599,
1931-03-06,307.82599,
1931-03-07,307.82599,
1931-03-08,307.82599,
1931-03-09,307.82599,
1931-03-10,307.82599,
1931-03-11,307.82599,
1931-03-12,307.82599,
1931-03-13,307.82599,
1931-03-14,307.82599,
1931-03-15,307.82599,
1931-03-16,307.82599,
1931-03-17,307.82599,
1931-03-18,307.82599,
1931-03-19,307.82599,
1931-03-20,307.82599,
1931-03-21,307.82599,
1931-03-22,307.82599,
1931-03-23,307.82599,
1931-03-24,307.82599,
1931-03-25,307.82599,
1931-03-26,307.82599,
1931-03-27,307.82599,
1931-03-28,307.82599,
1931-03-29,307.82599,
1931-03-30,307.82599,
1931-03-31,307.82599,
1931-04-01,307.24399,
1931-04-02,307.24399,
1931-04-03,307.24399,
1931-04-04,307.24399,
1931-04-05,307.24399,
1931-04-06,307.24399,
1931-04-07,307.24399,
1931-04-08,307.24399,
1931-04-09,307.24399,
1931-04-10,307.24399,
1931-04-11,307.24399,
1931-04-12,307.24399,
1931-04-13,307.24399,
1931-04-14,307.24399,
1931-04-15,307.24399,
1931-04-16,307.24399,
1931-04-17,307.24399,
1931-04-18,307.24399,
1931-04-19,307.24399,
1931-04-20,307.24399,
1931-04-21,307.24399,
1931-04-22,307.24399,
1931-04-23,307.24399,
1931-04-24,307.24399,
1931-04-25,307.24399,
1931-04-26,307.24399,
1931-04-27,307.24399,
1931-04-28,307.24399,
1931-04-29,307.24399,
1931-04-30,307.24399,
1931-05-01,292.89801,
1931-05-02,292.89801,
1931-05-03,292.89801,
1931-05-04,292.89801,
1931-05-05,292.89801,
1931-05-06,292.89801,
1931-05-07,292.89801,
1931-05-08,292.89801,
1931-05-09,292.89801,
1931-05-10,292.89801,
1931-05-11,292.89801,
1931-05-12,292.89801,
1931-05-13,292.89801,
1931-05-14,292.89801,
1931-05-15,292.89801,
1931-05-16,292.89801,
1931-05-17,292.89801,
1931-05-18,292.89801,
1931-05-19,292.89801,
1931-05-20,292.89801,
1931-05-21,292.89801,
1931-05-22,292.89801,
1931-05-23,292.89801,
1931-05-24,292.89801,
1931-05-25,292.89801,
1931-05-26,292.89801,
1931-05-27,292.89801,
1931-05-28,292.89801,
1931-05-29,292.89801,
1931-05-30,292.89801,
1931-05-31,292.89801,
1931-06-01,277.00601,
1931-06-02,277.00601,
1931-06-03,277.00601,
1931-06-04,277.00601,
1931-06-05,277.00601,
1931-06-06,277.00601,
1931-06-07,277.00601,
1931-06-08,277.00601,
1931-06-09,277.00601,
1931-06-10,277.00601,
1931-06-11,277.00601,
1931-06-12,277.00601,
1931-06-13,277.00601,
1931-06-14,277.00601,
1931-06-15,277.00601,
1931-06-16,277.00601,
1931-06-17,277.00601,
1931-06-18,277.00601,
1931-06-19,277.00601,
1931-06-20,277.00601,
1931-06-21,277.00601,
1931-06-22,277.00601,
1931-06-23,277.00601,
1931-06-24,277.00601,
1931-06-25,277.00601,
1931-06-26,277.00601,
1931-06-27,277.00601,
1931-06-28,277.00601,
1931-06-29,277.00601,
1931-06-30,277.00601,
1931-07-01,265.71701,
1931-07-02,265.71701,
1931-07-03,265.71701,
1931-07-04,265.71701,
1931-07-05,265.71701,
1931-07-06,265.71701,
1931-07-07,265.71701,
1931-07-08,265.71701,
1931-07-09,265.71701,
1931-07-10,265.71701,
1931-07-11,265.71701,
1931-07-12,265.71701,
1931-07-13,265.71701,
1931-07-14,265.71701,
1931-07-15,265.71701,
1931-07-16,265.71701,
1931-07-17,265.71701,
1931-07-18,265.71701,
1931-07-19,265.71701,
1931-07-20,265.71701,
1931-07-21,265.71701,
1931-07-22,265.71701,
1931-07-23,265.71701,
1931-07-24,265.71701,
1931-07-25,265.71701,
1931-07-26,265.71701,
1931-07-27,265.71701,
1931-07-28,265.71701,
1931-07-29,265.71701,
1931-07-30,265.71701,
1931-07-31,265.71701,
1931-08-01,252.099,
1931-08-02,252.099,
1931-08-03,252.099,
1931-08-04,252.099,
1931-08-05,252.099,
1931-08-06,252.099,
1931-08-07,252.099,
1931-08-08,252.099,
1931-08-09,252.099,
1931-08-10,252.099,
1931-08-11,252.099,
1931-08-12,252.099,
1931-08-13,252.099,
1931-08-14,252.099,
1931-08-15,252.099,
1931-08-16,252.099,
1931-08-17,252.099,
1931-08-18,252.099,
1931-08-19,252.099,
1931-08-20,252.099,
1931-08-21,252.099,
1931-08-22,252.099,
1931-08-23,252.099,
1931-08-24,252.099,
1931-08-25,252.099,
1931-08-26,252.099,
1931-08-27,252.099,
1931-08-28,252.099,
1931-08-29,252.099,
1931-08-30,252.099,
1931-08-31,252.099,
1931-09-01,236.34801,
1931-09-02,236.34801,
1931-09-03,236.34801,
1931-09-04,236.34801,
1931-09-05,236.34801,
1931-09-06,236.34801,
1931-09-07,236.34801,
1931-09-08,236.34801,
1931-09-09,236.34801,
1931-09-10,236.34801,
1931-09-11,236.34801,
1931-09-12,236.34801,
1931-09-13,236.34801,
1931-09-14,236.34801,
1931-09-15,236.34801,
1931-09-16,236.34801,
1931-09-17,236.34801,
1931-09-18,236.34801,
1931-09-19,236.34801,
1931-09-20,236.34801,
1931-09-21,236.34801,
1931-09-22,236.34801,
1931-09-23,236.34801,
1931-09-24,236.34801,
1931-09-25,236.34801,
1931-09-26,236.34801,
1931-09-27,236.34801,
1931-09-28,236.34801,
1931-09-29,236.34801,
1931-09-30,236.34801,
1931-10-01,221.804,
1931-10-02,221.804,
1931-10-03,221.804,
1931-10-04,221.804,
1931-10-05,221.804,
1931-10-06,221.804,
1931-10-07,221.804,
1931-10-08,221.804,
1931-10-09,221.804,
1931-10-10,221.804,
1931-10-11,221.804,
1931-10-12,221.804,
1931-10-13,221.804,
1931-10-14,221.804,
1931-10-15,221.804,
1931-10-16,221.804,
1931-10-17,221.804,
1931-10-18,221.804,
1931-10-19,221.804,
1931-10-20,221.804,
1931-10-21,221.804,
1931-10-22,221.804,
1931-10-23,221.804,
1931-10-24,221.804,
1931-10-25,221.804,
1931-10-26,221.804,
1931-10-27,221.804,
1931-10-28,221.804,
1931-10-29,221.804,
1931-10-30,221.804,
1931-10-31,221.804,
1931-11-01,220.411,
1931-11-02,220.411,
1931-11-03,220.411,
1931-11-04,220.411,
1931-11-05,220.411,
1931-11-06,220.411,
1931-11-07,220.411,
1931-11-08,220.411,
1931-11-09,220.411,
1931-11-10,220.411,
1931-11-11,220.411,
1931-11-12,220.411,
1931-11-13,220.411,
1931-11-14,220.411,
1931-11-15,220.411,
1931-11-16,220.411,
1931-11-17,220.411,
1931-11-18,220.411,
1931-11-19,220.411,
1931-11-20,220.411,
1931-11-21,220.411,
1931-11-22,220.411,
1931-11-23,220.411,
1931-11-24,220.411,
1931-11-25,220.411,
1931-11-26,220.411,
1931-11-27,220.411,
1931-11-28,220.411,
1931-11-29,220.411,
1931-11-30,220.411,
1931-12-01,216.08,
1931-12-02,216.08,
1931-12-03,216.08,
1931-12-04,216.08,
1931-12-05,216.08,
1931-12-06,216.08,
1931-12-07,216.08,
1931-12-08,216.08,
1931-12-09,216.08,
1931-12-10,216.08,
1931-12-11,216.08,
1931-12-12,216.08,
1931-12-13,216.08,
1931-12-14,216.08,
1931-12-15,216.08,
1931-12-16,216.08,
1931-12-17,216.08,
1931-12-18,216.08,
1931-12-19,216.08,
1931-12-20,216.08,
1931-12-21,216.08,
1931-12-22,216.08,
1931-12-23,216.08,
1931-12-24,216.08,
1931-12-25,216.08,
1931-12-26,216.08,
1931-12-27,216.08,
1931-12-28,216.08,
1931-12-29,216.08,
1931-12-30,216.08,
1931-12-31,216.08,
1932-01-01,222.933,
1932-01-02,222.933,
1932-01-03,222.933,
1932-01-04,222.933,
1932-01-05,222.933,
1932-01-06,222.933,
1932-01-07,222.933,
1932-01-08,222.933,
1932-01-09,222.933,
1932-01-10,222.933,
1932-01-11,222.933,
1932-01-12,222.933,
1932-01-13,222.933,
1932-01-14,222.933,
1932-01-15,222.933,
1932-01-16,222.933,
1932-01-17,222.933,
1932-01-18,222.933,
1932-01-19,222.933,
1932-01-20,222.933,
1932-01-21,222.933,
1932-01-22,222.933,
1932-01-23,222.933,
1932-01-24,222.933,
1932-01-25,222.933,
1932-01-26,222.933,
1932-01-27,222.933,
1932-01-28,222.933,
1932-01-29,222.933,
1932-01-30,222.933,
1932-01-31,222.933,
1932-02-01,239.418,
1932-02-02,239.418,
1932-02-03,239.418,
1932-02-04,239.418,
1932-02-05,239.418,
1932-02-06,239.418,
1932-02-07,239.418,
1932-02-08,239.418,
1932-02-09,239.418,
1932-02-10,239.418,
1932-02-11,239.418,
1932-02-12,239.418,
1932-02-13,239.418,
1932-02-14,239.418,
1932-02-15,239.418,
1932-02-16,239.418,
1932-02-17,239.418,
1932-02-18,239.418,
1932-02-19,239.418,
1932-02-20,239.418,
1932-02-21,239.418,
1932-02-22,239.418,
1932-02-23,239.418,
1932-02-24,239.418,
1932-02-25,239.418,
1932-02-26,239.418,
1932-02-27,239.418,
1932-02-28,239.418,
1932-02-29,239.418,
1932-03-01,235.30299,
1932-03-02,235.30299,
1932-03-03,235.30299,
1932-03-04,235.30299,
1932-03-05,235.30299,
1932-03-06,235.30299,
1932-03-07,235.30299,
1932-03-08,235.30299,
1932-03-09,235.30299,
1932-03-10,235.30299,
1932-03-11,235.30299,
1932-03-12,235.30299,
1932-03-13,235.30299,
1932-03-14,235.30299,
1932-03-15,235.30299,
1932-03-16,235.30299,
1932-03-17,235.30299,
1932-03-18,235.30299,
1932-03-19,235.30299,
1932-03-20,235.30299,
1932-03-21,235.30299,
1932-03-22,235.30299,
1932-03-23,235.30299,
1932-03-24,235.30299,
1932-03-25,235.30299,
1932-03-26,235.30299,
1932-03-27,235.30299,
1932-03-28,235.30299,
1932-03-29,235.30299,
1932-03-30,235.30299,
1932-03-31,235.30299,
1932-04-01,237.836,
1932-04-02,237.836,
1932-04-03,237.836,
1932-04-04,237.836,
1932-04-05,237.836,
1932-04-06,237.836,
1932-04-07,237.836,
1932-04-08,237.836,
1932-04-09,237.836,
1932-04-10,237.836,
1932-04-11,237.836,
1932-04-12,237.836,
1932-04-13,237.836,
1932-04-14,237.836,
1932-04-15,237.836,
1932-04-16,237.836,
1932-04-17,237.836,
1932-04-18,237.836,
1932-04-19,237.836,
1932-04-20,237.836,
1932-04-21,237.836,
1932-04-22,237.836,
1932-04-23,237.836,
1932-04-24,237.836,
1932-04-25,237.836,
1932-04-26,237.836,
1932-04-27,237.836,
1932-04-28,237.836,
1932-04-29,237.836,
1932-04-30,237.836,
1932-05-01,222.162,
1932-05-02,222.162,
1932-05-03,222.162,
1932-05-04,222.162,
1932-05-05,222.162,
1932-05-06,222.162,
1932-05-07,222.162,
1932-05-08,222.162,
1932-05-09,222.162,
1932-05-10,222.162,
1932-05-11,222.162,
1932-05-12,222.162,
1932-05-13,222.162,
1932-05-14,222.162,
1932-05-15,222.162,
1932-05-16,222.162,
1932-05-17,222.162,
1932-05-18,222.162,
1932-05-19,222.162,
1932-05-20,222.162,
1932-05-21,222.162,
1932-05-22,222.162,
1932-05-23,222.162,
1932-05-24,222.162,
1932-05-25,222.162,
1932-05-26,222.162,
1932-05-27,222.162,
1932-05-28,222.162,
1932-05-29,222.162,
1932-05-30,222.162,
1932-05-31,222.162,
1932-06-01,208.412,
1932-06-02,208.412,
1932-06-03,208.412,
1932-06-04,208.412,
1932-06-05,208.412,
1932-06-06,208.412,
1932-06-07,208.412,
1932-06-08,208.412,
1932-06-09,208.412,
1932-06-10,208.412,
1932-06-11,208.412,
1932-06-12,208.412,
1932-06-13,208.412,
1932-06-14,208.412,
1932-06-15,208.412,
1932-06-16,208.412,
1932-06-17,208.412,
1932-06-18,208.412,
1932-06-19,208.412,
1932-06-20,208.412,
1932-06-21,208.412,
1932-06-22,208.412,
1932-06-23,208.412,
1932-06-24,208.412,
1932-06-25,208.412,
1932-06-26,208.412,
1932-06-27,208.412,
1932-06-28,208.412,
1932-06-29,208.412,
1932-06-30,208.412,
1932-07-01,195.218,
1932-07-02,195.218,
1932-07-03,195.218,
1932-07-04,195.218,
1932-07-05,195.218,
1932-07-06,195.218,
1932-07-07,195.218,
1932-07-08,195.218,
1932-07-09,195.218,
1932-07-10,195.218,
1932-07-11,195.218,
1932-07-12,195.218,
1932-07-13,195.218,
1932-07-14,195.218,
1932-07-15,195.218,
1932-07-16,195.218,
1932-07-17,195.218,
1932-07-18,195.218,
1932-07-19,195.218,
1932-07-20,195.218,
1932-07-21,195.218,
1932-07-22,195.218,
1932-07-23,195.218,
1932-07-24,195.218,
1932-07-25,195.218,
1932-07-26,195.218,
1932-07-27,195.218,
1932-07-28,195.218,
1932-07-29,195.218,
1932-07-30,195.218,
1932-07-31,195.218,
1932-08-01,181.306,
1932-08-02,181.306,
1932-08-03,181.306,
1932-08-04,181.306,
1932-08-05,181.306,
1932-08-06,181.306,
1932-08-07,181.306,
1932-08-08,181.306,
1932-08-09,181.306,
1932-08-10,181.306,
1932-08-11,181.306,
1932-08-12,181.306,
1932-08-13,181.306,
1932-08-14,181.306,
1932-08-15,181.306,
1932-08-16,181.306,
1932-08-17,181.306,
1932-08-18,181.306,
1932-08-19,181.306,
1932-08-20,181.306,
1932-08-21,181.306,
1932-08-22,181.306,
1932-08-23,181.306,
1932-08-24,181.306,
1932-08-25,181.306,
1932-08-26,181.306,
1932-08-27,181.306,
1932-08-28,181.306,
1932-08-29,181.306,
1932-08-30,181.306,
1932-08-31,181.306,
1932-09-01,167.508,
1932-09-02,167.508,
1932-09-03,167.508,
1932-09-04,167.508,
1932-09-05,167.508,
1932-09-06,167.508,
1932-09-07,167.508,
1932-09-08,167.508,
1932-09-09,167.508,
1932-09-10,167.508,
1932-09-11,167.508,
1932-09-12,167.508,
1932-09-13,167.508,
1932-09-14,167.508,
1932-09-15,167.508,
1932-09-16,167.508,
1932-09-17,167.508,
1932-09-18,167.508,
1932-09-19,167.508,
1932-09-20,167.508,
1932-09-21,167.508,
1932-09-22,167.508,
1932-09-23,167.508,
1932-09-24,167.508,
1932-09-25,167.508,
1932-09-26,167.508,
1932-09-27,167.508,
1932-09-28,167.508,
1932-09-29,167.508,
1932-09-30,167.508,
1932-10-01,158.22,
1932-10-02,158.22,
1932-10-03,158.22,
1932-10-04,158.22,
1932-10-05,158.22,
1932-10-06,158.22,
1932-10-07,158.22,
1932-10-08,158.22,
1932-10-09,158.22,
1932-10-10,158.22,
1932-10-11,158.22,
1932-10-12,158.22,
1932-10-13,158.22,
1932-10-14,158.22,
1932-10-15,158.22,
1932-10-16,158.22,
1932-10-17,158.22,
1932-10-18,158.22,
1932-10-19,158.22,
1932-10-20,158.22,
1932-10-21,158.22,
1932-10-22,158.22,
1932-10-23,158.22,
1932-10-24,158.22,
1932-10-25,158.22,
1932-10-26,158.22,
1932-10-27,158.22,
1932-10-28,158.22,
1932-10-29,158.22,
1932-10-30,158.22,
1932-10-31,158.22,
1932-11-01,158.37199,
1932-11-02,158.37199,
1932-11-03,158.37199,
1932-11-04,158.37199,
1932-11-05,158.37199,
1932-11-06,158.37199,
1932-11-07,158.37199,
1932-11-08,158.37199,
1932-11-09,158.37199,
1932-11-10,158.37199,
1932-11-11,158.37199,
1932-11-12,158.37199,
1932-11-13,158.37199,
1932-11-14,158.37199,
1932-11-15,158.37199,
1932-11-16,158.37199,
1932-11-17,158.37199,
1932-11-18,158.37199,
1932-11-19,158.37199,
1932-11-20,158.37199,
1932-11-21,158.37199,
1932-11-22,158.37199,
1932-11-23,158.37199,
1932-11-24,158.37199,
1932-11-25,158.37199,
1932-11-26,158.37199,
1932-11-27,158.37199,
1932-11-28,158.37199,
1932-11-29,158.37199,
1932-11-30,158.37199,
1932-12-01,157.563,
1932-12-02,157.563,
1932-12-03,157.563,
1932-12-04,157.563,
1932-12-05,157.563,
1932-12-06,157.563,
1932-12-07,157.563,
1932-12-08,157.563,
1932-12-09,157.563,
1932-12-10,157.563,
1932-12-11,157.563,
1932-12-12,157.563,
1932-12-13,157.563,
1932-12-14,157.563,
1932-12-15,157.563,
1932-12-16,157.563,
1932-12-17,157.563,
1932-12-18,157.563,
1932-12-19,157.563,
1932-12-20,157.563,
1932-12-21,157.563,
1932-12-22,157.563,
1932-12-23,157.563,
1932-12-24,157.563,
1932-12-25,157.563,
1932-12-26,157.563,
1932-12-27,157.563,
1932-12-28,157.563,
1932-12-29,157.563,
1932-12-30,157.563,
1932-12-31,157.563,
1933-01-01,157.799,
1933-01-02,157.799,
1933-01-03,157.799,
1933-01-04,157.799,
1933-01-05,157.799,
1933-01-06,157.799,
1933-01-07,157.799,
1933-01-08,157.799,
1933-01-09,157.799,
1933-01-10,157.799,
1933-01-11,157.799,
1933-01-12,157.799,
1933-01-13,157.799,
1933-01-14,157.799,
1933-01-15,157.799,
1933-01-16,157.799,
1933-01-17,157.799,
1933-01-18,157.799,
1933-01-19,157.799,
1933-01-20,157.799,
1933-01-21,157.799,
1933-01-22,157.799,
1933-01-23,157.799,
1933-01-24,157.799,
1933-01-25,157.799,
1933-01-26,157.799,
1933-01-27,157.799,
1933-01-28,157.799,
1933-01-29,157.799,
1933-01-30,157.799,
1933-01-31,157.799,
1933-02-01,167.504,
1933-02-02,167.504,
1933-02-03,167.504,
1933-02-04,167.504,
1933-02-05,167.504,
1933-02-06,167.504,
1933-02-07,167.504,
1933-02-08,167.504,
1933-02-09,167.504,
1933-02-10,167.504,
1933-02-11,167.504,
1933-02-12,167.504,
1933-02-13,167.504,
1933-02-14,167.504,
1933-02-15,167.504,
1933-02-16,167.504,
1933-02-17,167.504,
1933-02-18,167.504,
1933-02-19,167.504,
1933-02-20,167.504,
1933-02-21,167.504,
1933-02-22,167.504,
1933-02-23,167.504,
1933-02-24,167.504,
1933-02-25,167.504,
1933-02-26,167.504,
1933-02-27,167.504,
1933-02-28,167.504,
1933-03-01,155.883,
1933-03-02,155.883,
1933-03-03,155.883,
1933-03-04,155.883,
1933-03-05,155.883,
1933-03-06,155.883,
1933-03-07,155.883,
1933-03-08,155.883,
1933-03-09,155.883,
1933-03-10,155.883,
1933-03-11,155.883,
1933-03-12,155.883,
1933-03-13,155.883,
1933-03-14,155.883,
1933-03-15,155.883,
1933-03-16,155.883,
1933-03-17,155.883,
1933-03-18,155.883,
1933-03-19,155.883,
1933-03-20,155.883,
1933-03-21,155.883,
1933-03-22,155.883,
1933-03-23,155.883,
1933-03-24,155.883,
1933-03-25,155.883,
1933-03-26,155.883,
1933-03-27,155.883,
1933-03-28,155.883,
1933-03-29,155.883,
1933-03-30,155.883,
1933-03-31,155.883,
1933-04-01,144.50301,
1933-04-02,144.50301,
1933-04-03,144.50301,
1933-04-04,144.50301,
1933-04-05,144.50301,
1933-04-06,144.50301,
1933-04-07,144.50301,
1933-04-08,144.50301,
1933-04-09,144.50301,
1933-04-10,144.50301,
1933-04-11,144.50301,
1933-04-12,144.50301,
1933-04-13,144.50301,
1933-04-14,144.50301,
1933-04-15,144.50301,
1933-04-16,144.50301,
1933-04-17,144.50301,
1933-04-18,144.50301,
1933-04-19,144.50301,
1933-04-20,144.50301,
1933-04-21,144.50301,
1933-04-22,144.50301,
1933-04-23,144.50301,
1933-04-24,144.50301,
1933-04-25,144.50301,
1933-04-26,144.50301,
1933-04-27,144.50301,
1933-04-28,144.50301,
1933-04-29,144.50301,
1933-04-30,144.50301,
1933-05-01,128.07899,
1933-05-02,128.07899,
1933-05-03,128.07899,
1933-05-04,128.07899,
1933-05-05,128.07899,
1933-05-06,128.07899,
1933-05-07,128.07899,
1933-05-08,128.07899,
1933-05-09,128.07899,
1933-05-10,128.07899,
1933-05-11,128.07899,
1933-05-12,128.07899,
1933-05-13,128.07899,
1933-05-14,128.07899,
1933-05-15,128.07899,
1933-05-16,128.07899,
1933-05-17,128.07899,
1933-05-18,128.07899,
1933-05-19,128.07899,
1933-05-20,128.07899,
1933-05-21,128.07899,
1933-05-22,128.07899,
1933-05-23,128.07899,
1933-05-24,128.07899,
1933-05-25,128.07899,
1933-05-26,128.07899,
1933-05-27,128.07899,
1933-05-28,128.07899,
1933-05-29,128.07899,
1933-05-30,128.07899,
1933-05-31,128.07899,
1933-06-01,113.026,
1933-06-02,113.026,
1933-06-03,113.026,
1933-06-04,113.026,
1933-06-05,113.026,
1933-06-06,113.026,
1933-06-07,113.026,
1933-06-08,113.026,
1933-06-09,113.026,
1933-06-10,113.026,
1933-06-11,113.026,
1933-06-12,113.026,
1933-06-13,113.026,
1933-06-14,113.026,
1933-06-15,113.026,
1933-06-16,113.026,
1933-06-17,113.026,
1933-06-18,113.026,
1933-06-19,113.026,
1933-06-20,113.026,
1933-06-21,113.026,
1933-06-22,113.026,
1933-06-23,113.026,
1933-06-24,113.026,
1933-06-25,113.026,
1933-06-26,113.026,
1933-06-27,113.026,
1933-06-28,113.026,
1933-06-29,113.026,
1933-06-30,113.026,
1933-07-01,100.344,
1933-07-02,100.344,
1933-07-03,100.344,
1933-07-04,100.344,
1933-07-05,100.344,
1933-07-06,100.344,
1933-07-07,100.344,
1933-07-08,100.344,
1933-07-09,100.344,
1933-07-10,100.344,
1933-07-11,100.344,
1933-07-12,100.344,
1933-07-13,100.344,
1933-07-14,100.344,
1933-07-15,100.344,
1933-07-16,100.344,
1933-07-17,100.344,
1933-07-18,100.344,
1933-07-19,100.344,
1933-07-20,100.344,
1933-07-21,100.344,
1933-07-22,100.344,
1933-07-23,100.344,
1933-07-24,100.344,
1933-07-25,100.344,
1933-07-26,100.344,
1933-07-27,100.344,
1933-07-28,100.344,
1933-07-29,100.344,
1933-07-30,100.344,
1933-07-31,100.344,
1933-08-01,87.245,
1933-08-02,87.245,
1933-08-03,87.245,
1933-08-04,87.245,
1933-08-05,87.245,
1933-08-06,87.245,
1933-08-07,87.245,
1933-08-08,87.245,
1933-08-09,87.245,
1933-08-10,87.245,
1933-08-11,87.245,
1933-08-12,87.245,
1933-08-13,87.245,
1933-08-14,87.245,
1933-08-15,87.245,
1933-08-16,87.245,
1933-08-17,87.245,
1933-08-18,87.245,
1933-08-19,87.245,
